Hash,Name,Item Type Display Name,Icon
1967684865,Grèves de septième Séraphin,Armure de jambes,/common/destiny2_content/icons/7b5961bc5a939d71f96d0ad557efe4fd.jpg
3702689847,Gantelets de l'Exil,Gantelets,/common/destiny2_content/icons/0fbaa6c992ac10a307c6ec964fc9130c.jpg
1127943297,Plate de l'Exil,Armure de torse,/common/destiny2_content/icons/9426b74d867f96d49bc03906be006af4.jpg
2376585692,Fanion de l'Exil,Fanion de Titan,/common/destiny2_content/icons/baed01a16d01c792222b901d7c898c1f.jpg
435339366,Heaume de l'Exil,Casque,/common/destiny2_content/icons/875883c96a5c5890356f6dcdf77afcad.jpg
791799769,Grèves de l'Exil,Armure de jambes,/common/destiny2_content/icons/83531f5f3fab3ec7bae4f1ac30d575e0.jpg
967781090,Fanion de rivalité puissante,Fanion de Titan,/common/destiny2_content/icons/302916c29029b654abb1a7497b8a5281.jpg
1190497097,Remparts de Citan,Gantelets,/common/destiny2_content/icons/2e01a8839e2cb3f8c9f53bd01001d838.jpg
4153158613,Remparts de Citan,Gantelets,/common/destiny2_content/icons/2e01a8839e2cb3f8c9f53bd01001d838.jpg
2845947996,Phénix guerrier Type 0,Gantelets,/common/destiny2_content/icons/9c9d1aad60b8e7045d7b4fbc932d741a.jpg
3310367410,Phénix guerrier Type 0,Gantelets,/common/destiny2_content/icons/9c9d1aad60b8e7045d7b4fbc932d741a.jpg
120859138,Phénix guerrier Type 0,Gantelets,/common/destiny2_content/icons/9c9d1aad60b8e7045d7b4fbc932d741a.jpg
2871646800,Phénix guerrier Type 0,Gantelets,/common/destiny2_content/icons/9c9d1aad60b8e7045d7b4fbc932d741a.jpg
2674680132,Phénix guerrier Type 0,Armure de torse,/common/destiny2_content/icons/bffb8f64ad6f4768fa3796632e87a680.jpg
202522666,Phénix guerrier Type 0,Armure de torse,/common/destiny2_content/icons/bffb8f64ad6f4768fa3796632e87a680.jpg
1330581478,Phénix guerrier Type 0,Armure de torse,/common/destiny2_content/icons/bffb8f64ad6f4768fa3796632e87a680.jpg
1297276708,Phénix guerrier Type 0,Armure de torse,/common/destiny2_content/icons/bffb8f64ad6f4768fa3796632e87a680.jpg
3884544409,Fanion du Phénix binaire,Fanion de Titan,/common/destiny2_content/icons/ba2e44f4117f8b49a4808378084fff35.jpg
426311013,Fanion du Phénix binaire,Fanion de Titan,/common/destiny2_content/icons/ba2e44f4117f8b49a4808378084fff35.jpg
1648675919,Fanion du Phénix binaire,Fanion de Titan,/common/destiny2_content/icons/ba2e44f4117f8b49a4808378084fff35.jpg
1244941587,Fanion du Phénix binaire,Fanion de Titan,/common/destiny2_content/icons/ba2e44f4117f8b49a4808378084fff35.jpg
1727248109,Phénix guerrier Type 0,Casque,/common/destiny2_content/icons/7fff23743f98d2ac41a920ecc31407e4.jpg
1838197241,Phénix guerrier Type 0,Casque,/common/destiny2_content/icons/7fff23743f98d2ac41a920ecc31407e4.jpg
2627852659,Phénix guerrier Type 0,Casque,/common/destiny2_content/icons/7fff23743f98d2ac41a920ecc31407e4.jpg
1779562599,Phénix guerrier Type 0,Casque,/common/destiny2_content/icons/7fff23743f98d2ac41a920ecc31407e4.jpg
1807196134,Phénix guerrier Type 0,Armure de jambes,/common/destiny2_content/icons/f84ea39f7fbc89da2dd47f0a41769fc4.jpg
480579364,Phénix guerrier Type 0,Armure de jambes,/common/destiny2_content/icons/f84ea39f7fbc89da2dd47f0a41769fc4.jpg
2206581692,Phénix guerrier Type 0,Armure de jambes,/common/destiny2_content/icons/f84ea39f7fbc89da2dd47f0a41769fc4.jpg
3333728402,Phénix guerrier Type 0,Armure de jambes,/common/destiny2_content/icons/f84ea39f7fbc89da2dd47f0a41769fc4.jpg
768769183,Manœuvre de confinement,Gantelets,/common/destiny2_content/icons/6df1dd905921d02d4b47a309e1c30e98.jpg
652077411,Manœuvre de confinement,Gantelets,/common/destiny2_content/icons/6df1dd905921d02d4b47a309e1c30e98.jpg
1276048857,Manœuvre de confinement,Armure de torse,/common/destiny2_content/icons/759b4d584de6a69bcbf88d01ae7e6514.jpg
3112088101,Manœuvre de confinement,Armure de torse,/common/destiny2_content/icons/759b4d584de6a69bcbf88d01ae7e6514.jpg
3014775444,Fanion du confinement,Fanion de Titan,/common/destiny2_content/icons/eb034f97382e845096dfdd20a01a5317.jpg
400987770,Fanion du confinement,Fanion de Titan,/common/destiny2_content/icons/eb034f97382e845096dfdd20a01a5317.jpg
4038429998,Manœuvre de confinement,Casque,/common/destiny2_content/icons/4b0190c6640dbe4847c79777deedf0a2.jpg
1037962076,Manœuvre de confinement,Casque,/common/destiny2_content/icons/4b0190c6640dbe4847c79777deedf0a2.jpg
3984883553,Manœuvre de confinement,Armure de jambes,/common/destiny2_content/icons/ddaa6136db6f27735ec740038b4f7970.jpg
366078621,Manœuvre de confinement,Armure de jambes,/common/destiny2_content/icons/ddaa6136db6f27735ec740038b4f7970.jpg
3595268459,Gants de l'ancienne apocalypse,Gantelets,/common/destiny2_content/icons/1c2d842615b2e3ebe276581362917f62.jpg
887818405,Robe de l'ancienne apocalypse,Armure de torse,/common/destiny2_content/icons/137b58fc612518f290896e51721f5341.jpg
9767416,Brassard de l'ancienne apocalypse,Brassard d'Arcaniste,/common/destiny2_content/icons/24102c017a76a1ff66c180f413fa7484.jpg
4255727106,Coiffe de l'ancienne apocalypse,Casque,/common/destiny2_content/icons/2246d3d654c9f57a7c79b1c49ccaddf1.jpg
392058749,Bottes de l'ancienne apocalypse,Armure de jambes,/common/destiny2_content/icons/723d5ce7d32b9960f8396112430fdc97.jpg
167461728,Gants du souvenir de Fer,Gantelets,/common/destiny2_content/icons/fdc3a49e385eeca100f7d57d3975f38f.jpg
2614190248,Plastron du souvenir de Fer,Armure de torse,/common/destiny2_content/icons/bdd342d80393a1804646519f67f1da9b.jpg
21320325,Brassard du souvenir,Brassard d'Arcaniste,/common/destiny2_content/icons/e69836dd06580aa9ddc2ba1fda16aeb7.jpg
2758933481,Coiffe du souvenir de Fer,Casque,/common/destiny2_content/icons/51bc21e5a48cbd56f73ae72a36047b3d.jpg
3115791898,Jambières du souvenir de Fer,Armure de jambes,/common/destiny2_content/icons/f41d8bb64bfc152b7ad0d2e0d8f8cf85.jpg
2443609020,Gants de septième Séraphin,Gantelets,/common/destiny2_content/icons/e3ffe2855bcb8d78aad5b957f1636d98.jpg
2503153700,Robe de septième Séraphin,Armure de torse,/common/destiny2_content/icons/609d3702ea904ff886c5b4f6d36246da.jpg
3246983801,Brassard de septième Séraphin,Brassard d'Arcaniste,/common/destiny2_content/icons/1633df2f252026a4f671e57509151cb2.jpg
1790943181,Coiffe de septième Séraphin,Casque,/common/destiny2_content/icons/3c46f03b69f64006bd18d58fa0c23ca7.jpg
1829417670,Bottes de septième Séraphin,Armure de jambes,/common/destiny2_content/icons/19f01c18f7d1dfc5322346f4ce4a2734.jpg
3829990714,Gants de l'Exil,Gantelets,/common/destiny2_content/icons/9d8fd5ab3df6222a236dd48e6090d495.jpg
2883045518,Robe de l'Exil,Armure de torse,/common/destiny2_content/icons/e1d3da8d503d304403f637752397eba5.jpg
3201140055,Brassard de l'Exil,Brassard d'Arcaniste,/common/destiny2_content/icons/908e3078a8811fd31bb7a458cdcb9b3e.jpg
1637326795,Coiffe de l'Exil,Casque,/common/destiny2_content/icons/e7879d18489332b6a7f24803353bbf4b.jpg
1215952756,Jambes de l'Exil,Armure de jambes,/common/destiny2_content/icons/ca4d70233ea0e24945da33c13ff3fa13.jpg
3365248655,Brassard de rivalité sage,Brassard d'Arcaniste,/common/destiny2_content/icons/d7ee1114f7eefda92f678226f53cce86.jpg
2822465023,Heaume de Felwinter,Casque,/common/destiny2_content/icons/885fcf7b139b369cb47f4548f1fb658f.jpg
2322164035,Heaume de Felwinter,Casque,/common/destiny2_content/icons/885fcf7b139b369cb47f4548f1fb658f.jpg
1765728763,Fureteur des Ankaas IV,Gantelets,/common/destiny2_content/icons/c48b0c5ca65ff882cb3e934b97bd9aa4.jpg
1120180351,Fureteur des Ankaas IV,Gantelets,/common/destiny2_content/icons/c48b0c5ca65ff882cb3e934b97bd9aa4.jpg
2191437287,Fureteur des Ankaas IV,Gantelets,/common/destiny2_content/icons/c48b0c5ca65ff882cb3e934b97bd9aa4.jpg
1532935451,Fureteur des Ankaas IV,Gantelets,/common/destiny2_content/icons/c48b0c5ca65ff882cb3e934b97bd9aa4.jpg
852430165,Fureteur des Ankaas IV,Armure de torse,/common/destiny2_content/icons/84f6bcc2c4f998f293c341577d20a486.jpg
4119202577,Fureteur des Ankaas IV,Armure de torse,/common/destiny2_content/icons/84f6bcc2c4f998f293c341577d20a486.jpg
315615761,Fureteur des Ankaas IV,Armure de torse,/common/destiny2_content/icons/84f6bcc2c4f998f293c341577d20a486.jpg
3644983629,Fureteur des Ankaas IV,Armure de torse,/common/destiny2_content/icons/84f6bcc2c4f998f293c341577d20a486.jpg
4269346472,Brassard du Phénix binaire,Brassard d'Arcaniste,/common/destiny2_content/icons/5c47b2adbc3e344d2a70d4b642dae066.jpg
2974942014,Brassard du Phénix binaire,Brassard d'Arcaniste,/common/destiny2_content/icons/5c47b2adbc3e344d2a70d4b642dae066.jpg
2511045676,Brassard du Phénix binaire,Brassard d'Arcaniste,/common/destiny2_content/icons/5c47b2adbc3e344d2a70d4b642dae066.jpg
2727369858,Brassard du Phénix binaire,Brassard d'Arcaniste,/common/destiny2_content/icons/5c47b2adbc3e344d2a70d4b642dae066.jpg
1299272338,Fureteur des Ankaas IV,Casque,/common/destiny2_content/icons/728bba860f39dc62a010a767363216e2.jpg
879692448,Fureteur des Ankaas IV,Casque,/common/destiny2_content/icons/728bba860f39dc62a010a767363216e2.jpg
987343638,Fureteur des Ankaas IV,Casque,/common/destiny2_content/icons/728bba860f39dc62a010a767363216e2.jpg
3857874452,Fureteur des Ankaas IV,Casque,/common/destiny2_content/icons/728bba860f39dc62a010a767363216e2.jpg
215768941,Fureteur des Ankaas IV,Armure de jambes,/common/destiny2_content/icons/e377f8dcf9d752f765967e79639da31a.jpg
428574585,Fureteur des Ankaas IV,Armure de jambes,/common/destiny2_content/icons/e377f8dcf9d752f765967e79639da31a.jpg
944242985,Fureteur des Ankaas IV,Armure de jambes,/common/destiny2_content/icons/e377f8dcf9d752f765967e79639da31a.jpg
3137243573,Fureteur des Ankaas IV,Armure de jambes,/common/destiny2_content/icons/e377f8dcf9d752f765967e79639da31a.jpg
2498588344,Val de Xenos IV,Gantelets,/common/destiny2_content/icons/ff57bf3a805b2b16e57055ab72cf2b90.jpg
854926798,Val de Xenos IV,Gantelets,/common/destiny2_content/icons/ff57bf3a805b2b16e57055ab72cf2b90.jpg
2454114768,Val de Xenos IV,Armure de torse,/common/destiny2_content/icons/ed01966158008fdd47379c121728f402.jpg
606510166,Val de Xenos IV,Armure de torse,/common/destiny2_content/icons/ed01966158008fdd47379c121728f402.jpg
1805830669,Brassard du val de Xenos,Brassard d'Arcaniste,/common/destiny2_content/icons/d5419593e32a0e4b0cae82b08180457d.jpg
3848039961,Brassard du val de Xenos,Brassard d'Arcaniste,/common/destiny2_content/icons/d5419593e32a0e4b0cae82b08180457d.jpg
1702245537,Val de Xenos IV,Casque,/common/destiny2_content/icons/a6220ac514a001578c7f139de35bb48b.jpg
316472157,Val de Xenos IV,Casque,/common/destiny2_content/icons/a6220ac514a001578c7f139de35bb48b.jpg
533855986,Val de Xenos IV,Armure de jambes,/common/destiny2_content/icons/dffaa94eaceaa94b4facf432e4f44acf.jpg
3437969024,Val de Xenos IV,Armure de jambes,/common/destiny2_content/icons/dffaa94eaceaa94b4facf432e4f44acf.jpg
1525902715,Gantelets de l'avatar de l'Esprit tutélaire,Gantelets,/common/destiny2_content/icons/a3b2be57d7f34a7f3337456b304fc7a5.jpg
2771646207,Gantelets de l'avatar de l'Esprit tutélaire,Gantelets,/common/destiny2_content/icons/a3b2be57d7f34a7f3337456b304fc7a5.jpg
839296981,Plate ventrale de l'avatar de l'Esprit tutélaire,Armure de torse,/common/destiny2_content/icons/0d6e7171f595f3c0fd99ea62e3e58f2b.jpg
1792528017,Plate ventrale de l'avatar de l'Esprit tutélaire,Armure de torse,/common/destiny2_content/icons/0d6e7171f595f3c0fd99ea62e3e58f2b.jpg
1059446290,Heaume de l'avatar de l'Esprit tutélaire,Casque,/common/destiny2_content/icons/a562d4f5b217ebb346a666244c48fd27.jpg
2531158304,Heaume de l'avatar de l'Esprit tutélaire,Casque,/common/destiny2_content/icons/a562d4f5b217ebb346a666244c48fd27.jpg
4270910189,Jambières de l'avatar de l'Esprit tutélaire,Armure de jambes,/common/destiny2_content/icons/e08f4f4667019b62a921adbf1b950063.jpg
2080040441,Jambières de l'avatar de l'Esprit tutélaire,Armure de jambes,/common/destiny2_content/icons/e08f4f4667019b62a921adbf1b950063.jpg
4256213288,Fanion de l'avatar de l'Esprit tutélaire,Fanion de Titan,/common/destiny2_content/icons/20608967f7d674365058cad83dc80004.jpg
648267454,Fanion de l'avatar de l'Esprit tutélaire,Fanion de Titan,/common/destiny2_content/icons/20608967f7d674365058cad83dc80004.jpg
1480429241,Gantelets personnalisés TM-Cogburn,Gantelets,/common/destiny2_content/icons/0ebb7a306a994413ea70bf544f9bf48b.jpg
3088058655,Plate personnalisée TM-Cogburn,Armure de torse,/common/destiny2_content/icons/935f8baedc1403de85cc2f0ea25d1c94.jpg
2599025960,Cagoule personnalisée TM-Cogburn,Casque,/common/destiny2_content/icons/9ec415c63252bca0f65e77008e9b7c76.jpg
119121067,Protège-jambes personnalisés TM-Cogburn,Armure de jambes,/common/destiny2_content/icons/02ff76a3d6b812af6e9be885987f25d5.jpg
506181038,Fanion personnalisé TM-Cogburn,Fanion de Titan,/common/destiny2_content/icons/fb0ad676bffab5bf8df7010df28a9fa8.jpg
3933500353,Gantelets personnalisés TM-Cogburn,Gantelets,/common/destiny2_content/icons/0ebb7a306a994413ea70bf544f9bf48b.jpg
436695703,Plate personnalisée TM-Cogburn,Armure de torse,/common/destiny2_content/icons/935f8baedc1403de85cc2f0ea25d1c94.jpg
4177293424,Cagoule personnalisée TM-Cogburn,Casque,/common/destiny2_content/icons/9ec415c63252bca0f65e77008e9b7c76.jpg
708921139,Protège-jambes personnalisés TM-Cogburn,Armure de jambes,/common/destiny2_content/icons/02ff76a3d6b812af6e9be885987f25d5.jpg
2565015142,Fanion personnalisé TM-Cogburn,Fanion de Titan,/common/destiny2_content/icons/fb0ad676bffab5bf8df7010df28a9fa8.jpg
3583853408,Gantelets du compagnon de Fer,Gantelets,/common/destiny2_content/icons/f16477ef5f5203e268effea0ca90b246.jpg
390263398,Gantelets du compagnon de Fer,Gantelets,/common/destiny2_content/icons/f16477ef5f5203e268effea0ca90b246.jpg
735535272,Plate du compagnon de Fer,Armure de torse,/common/destiny2_content/icons/3ed9d5e2881a0c20e222c19269718a84.jpg
2605320510,Plate du compagnon de Fer,Armure de torse,/common/destiny2_content/icons/3ed9d5e2881a0c20e222c19269718a84.jpg
1880357865,Heaume du compagnon de Fer,Casque,/common/destiny2_content/icons/8df2be1aade026ee6e7c008a616b79b9.jpg
4237588213,Heaume du compagnon de Fer,Casque,/common/destiny2_content/icons/8df2be1aade026ee6e7c008a616b79b9.jpg
2237216282,Grèves du compagnon de Fer,Armure de jambes,/common/destiny2_content/icons/cac22cda4999e477a19fb1f78e42cd6f.jpg
1960898552,Grèves du compagnon de Fer,Armure de jambes,/common/destiny2_content/icons/cac22cda4999e477a19fb1f78e42cd6f.jpg
2437632645,Fanion du bois aux loups,Fanion de Titan,/common/destiny2_content/icons/b3a93844d1388b5486b1b77c7fbcc643.jpg
4050536705,Fanion du bois aux loups,Fanion de Titan,/common/destiny2_content/icons/b3a93844d1388b5486b1b77c7fbcc643.jpg
3574051505,Coiffe de la Crête de Cadmus,Casque,/common/destiny2_content/icons/ed6d637a92b13503599f791d2ecba14a.jpg
2147608557,Coiffe de la Crête de Cadmus,Casque,/common/destiny2_content/icons/ed6d637a92b13503599f791d2ecba14a.jpg
1259550198,Gants de l'avatar de l'Esprit tutélaire,Gantelets,/common/destiny2_content/icons/ab0b9286605babb3553f60e3424fb635.jpg
684234484,Gants de l'avatar de l'Esprit tutélaire,Gantelets,/common/destiny2_content/icons/ab0b9286605babb3553f60e3424fb635.jpg
2710316218,Robe de l'avatar de l'Esprit tutélaire,Armure de torse,/common/destiny2_content/icons/c1995524ff277c6024c7ea755493292e.jpg
956675864,Robe de l'avatar de l'Esprit tutélaire,Armure de torse,/common/destiny2_content/icons/c1995524ff277c6024c7ea755493292e.jpg
2974824815,Couvre-chef de l'avatar de l'Esprit tutélaire,Casque,/common/destiny2_content/icons/edcaaadf8f5fc75ae8e4095e26abbc96.jpg
4193967411,Couvre-chef de l'avatar de l'Esprit tutélaire,Casque,/common/destiny2_content/icons/edcaaadf8f5fc75ae8e4095e26abbc96.jpg
2471829328,Pantalon de l'avatar de l'Esprit tutélaire,Armure de jambes,/common/destiny2_content/icons/3b3a3501794a5d0ab24f26315ec935f4.jpg
344445142,Pantalon de l'avatar de l'Esprit tutélaire,Armure de jambes,/common/destiny2_content/icons/3b3a3501794a5d0ab24f26315ec935f4.jpg
1934312075,Brassard de l'avatar de l'Esprit tutélaire,Brassard d'Arcaniste,/common/destiny2_content/icons/14e2407f7c43178297165abaf29ecf2e.jpg
1575432399,Brassard de l'avatar de l'Esprit tutélaire,Brassard d'Arcaniste,/common/destiny2_content/icons/14e2407f7c43178297165abaf29ecf2e.jpg
1088225118,Gants personnalisés TM-Moss,Gantelets,/common/destiny2_content/icons/a25fd0ed6fbe5eb4b43d77176ee6f44e.jpg
3185363346,Cache-poussière personnalisé TM-Moss,Armure de torse,/common/destiny2_content/icons/d7bdbb187841c99d20a7def5dc4f88bc.jpg
2014814167,Chapeau personnalisé TM-Moss,Casque,/common/destiny2_content/icons/5c4481ea21a484955918eb886c5510a7.jpg
1932168248,Pantalon personnalisé TM-Moss,Armure de jambes,/common/destiny2_content/icons/70f03c00a14a1284075b151e542736d9.jpg
3780604323,Brassard personnalisé TM-Moss,Brassard d'Arcaniste,/common/destiny2_content/icons/32447bc71520295735cbe53d51adc6da.jpg
3511740432,Gants personnalisés TM-Moss,Gantelets,/common/destiny2_content/icons/a25fd0ed6fbe5eb4b43d77176ee6f44e.jpg
3946384952,Cache-poussière personnalisé TM-Moss,Armure de torse,/common/destiny2_content/icons/d7bdbb187841c99d20a7def5dc4f88bc.jpg
4039955353,Chapeau personnalisé TM-Moss,Casque,/common/destiny2_content/icons/5c4481ea21a484955918eb886c5510a7.jpg
3870375786,Pantalon personnalisé TM-Moss,Armure de jambes,/common/destiny2_content/icons/70f03c00a14a1284075b151e542736d9.jpg
2341879253,Brassard personnalisé TM-Moss,Brassard d'Arcaniste,/common/destiny2_content/icons/32447bc71520295735cbe53d51adc6da.jpg
357179927,Gants du compagnon de Fer,Gantelets,/common/destiny2_content/icons/62551f7e1d3b929f4e5950da26fc7b3e.jpg
3640152843,Gants du compagnon de Fer,Gantelets,/common/destiny2_content/icons/62551f7e1d3b929f4e5950da26fc7b3e.jpg
1011882337,Cuirasse du compagnon de Fer,Armure de torse,/common/destiny2_content/icons/4a015dc802a783961ecd80d36d393f18.jpg
3827697821,Cuirasse du compagnon de Fer,Armure de torse,/common/destiny2_content/icons/4a015dc802a783961ecd80d36d393f18.jpg
960442438,Coiffe du compagnon de Fer,Casque,/common/destiny2_content/icons/9d25d8d09b3d5b651cb6b6dd5551c647.jpg
1391595268,Coiffe du compagnon de Fer,Casque,/common/destiny2_content/icons/9d25d8d09b3d5b651cb6b6dd5551c647.jpg
1741360441,Jambes du compagnon de Fer,Armure de jambes,/common/destiny2_content/icons/f04337b40ab8642345f9ce29b3817713.jpg
3717480197,Jambes du compagnon de Fer,Armure de jambes,/common/destiny2_content/icons/f04337b40ab8642345f9ce29b3817713.jpg
2218948028,Brassard du bois aux loups,Brassard d'Arcaniste,/common/destiny2_content/icons/71374d41f372dbbd85a145aa73f10a6a.jpg
3664957074,Brassard du bois aux loups,Brassard d'Arcaniste,/common/destiny2_content/icons/71374d41f372dbbd85a145aa73f10a6a.jpg
3831935023,Tisse-courroux d'aiguille de glace,Gantelets,/common/destiny2_content/icons/0b6052a09f8d04089eda67529392d770.jpg
1461236083,Tisse-courroux d'aiguille de glace,Gantelets,/common/destiny2_content/icons/0b6052a09f8d04089eda67529392d770.jpg
446049665,Avant-bras de l'avatar de l'Esprit tutélaire,Gantelets,/common/destiny2_content/icons/f33b356e3ed81db101be3e41d4ee405f.jpg
2552188221,Avant-bras de l'avatar de l'Esprit tutélaire,Gantelets,/common/destiny2_content/icons/f33b356e3ed81db101be3e41d4ee405f.jpg
4116381015,Veste de l'avatar de l'Esprit tutélaire,Armure de torse,/common/destiny2_content/icons/41fb322d6fb964058ea8c864315f7f83.jpg
1119192523,Veste de l'avatar de l'Esprit tutélaire,Armure de torse,/common/destiny2_content/icons/41fb322d6fb964058ea8c864315f7f83.jpg
648266032,Masque de l'avatar de l'Esprit tutélaire,Casque,/common/destiny2_content/icons/6c24a0a6dd0f3913979a4089b6b8af27.jpg
664839606,Masque de l'avatar de l'Esprit tutélaire,Casque,/common/destiny2_content/icons/6c24a0a6dd0f3913979a4089b6b8af27.jpg
1940895219,Protège-jambes de l'avatar de l'Esprit tutélaire,Armure de jambes,/common/destiny2_content/icons/f80804044e92948caaf41a4bddb29b71.jpg
927928807,Protège-jambes de l'avatar de l'Esprit tutélaire,Armure de jambes,/common/destiny2_content/icons/f80804044e92948caaf41a4bddb29b71.jpg
1949733158,Cape de l'avatar de l'Esprit tutélaire,Cape de Chasseur,/common/destiny2_content/icons/c77de0063f8d75f41394ce2553cf3d4b.jpg
470173412,Cape de l'avatar de l'Esprit tutélaire,Cape de Chasseur,/common/destiny2_content/icons/c77de0063f8d75f41394ce2553cf3d4b.jpg
918537443,Poings personnalisés TM-Earp,Gantelets,/common/destiny2_content/icons/1260de30c13c48cf0b1f31d9da692147.jpg
597199405,Veste personnalisée TM-Earp,Armure de torse,/common/destiny2_content/icons/2c402be038567eae733640a934c2f7d9.jpg
2976233114,Coiffe personnalisée TM-Earp,Casque,/common/destiny2_content/icons/58443e545ea769cb7dff9704a0693678.jpg
2839517205,Cuissardes personnalisées TM-Earp,Armure de jambes,/common/destiny2_content/icons/149495842849691570e803825eb46037.jpg
3006077984,Cape-Stetson personnalisée TM-Earp,Cape de Chasseur,/common/destiny2_content/icons/f0652413c50e3f62b359bec5478fa4b5.jpg
498918879,Poings personnalisés TM-Earp,Gantelets,/common/destiny2_content/icons/1260de30c13c48cf0b1f31d9da692147.jpg
4288623897,Veste personnalisée TM-Earp,Armure de torse,/common/destiny2_content/icons/2c402be038567eae733640a934c2f7d9.jpg
3344225390,Coiffe personnalisée TM-Earp,Casque,/common/destiny2_content/icons/58443e545ea769cb7dff9704a0693678.jpg
3715136417,Cuissardes personnalisées TM-Earp,Armure de jambes,/common/destiny2_content/icons/149495842849691570e803825eb46037.jpg
1349399252,Cape-Stetson personnalisée TM-Earp,Cape de Chasseur,/common/destiny2_content/icons/f0652413c50e3f62b359bec5478fa4b5.jpg
845422466,Manches du compagnon de Fer,Gantelets,/common/destiny2_content/icons/52fb3f83ae78a19008e70f130f6cd1ef.jpg
1809794768,Manches du compagnon de Fer,Gantelets,/common/destiny2_content/icons/52fb3f83ae78a19008e70f130f6cd1ef.jpg
3419310182,Veste du compagnon de Fer,Armure de torse,/common/destiny2_content/icons/1b9da068ae943230bfc7fcb47e748588.jpg
720153764,Veste du compagnon de Fer,Armure de torse,/common/destiny2_content/icons/1b9da068ae943230bfc7fcb47e748588.jpg
3352415987,Masque du compagnon de Fer,Casque,/common/destiny2_content/icons/71d9aad6aec80ddcfacc7af629a51d26.jpg
717710567,Masque du compagnon de Fer,Casque,/common/destiny2_content/icons/71d9aad6aec80ddcfacc7af629a51d26.jpg
2931145020,Bottes du compagnon de Fer,Armure de jambes,/common/destiny2_content/icons/be09899ef664d6ee9e81dc2d84975830.jpg
2271876370,Bottes du compagnon de Fer,Armure de jambes,/common/destiny2_content/icons/be09899ef664d6ee9e81dc2d84975830.jpg
3737404623,Cape du bois aux loups,Cape de Chasseur,/common/destiny2_content/icons/25861e20ed099914b0fcb9cf32acd8fe.jpg
667818643,Cape du bois aux loups,Cape de Chasseur,/common/destiny2_content/icons/25861e20ed099914b0fcb9cf32acd8fe.jpg
2390471904,Pantalon de chargeur rapide,Armure de jambes,/common/destiny2_content/icons/cb2d44c8d1459ea43b0ea82976cf66e0.jpg
3268063974,Pantalon de chargeur rapide,Armure de jambes,/common/destiny2_content/icons/cb2d44c8d1459ea43b0ea82976cf66e0.jpg
2658740569,Révision zéro,Fusil à impulsion,/common/destiny2_content/icons/040a104defcc7011b570886e3ec3c73f.jpg
3163061743,Tir et oubli,Fusil à fusion linéaire,/common/destiny2_content/icons/76a0c555b7a56b2df060f7a5db9cd7c8.jpg
2287240026,Filetage canari,Arc de combat,/common/destiny2_content/icons/54ff9a3129e8ba1bd59b743fe7f1fab2.jpg
1172884782,Disparité,Fusil à impulsion,/common/destiny2_content/icons/61412a4ba7ca62db0dce0fbc98b7038c.jpg
4186079026,Voie de résistance minimale,Fusil à rayon,/common/destiny2_content/icons/67a21e21a9b9e21e696a7ef61ea7974c.jpg
1547760589,Jugement de Kelgorath,Glaive,/common/destiny2_content/icons/b39435ee9222e753432df78ed31f91c4.jpg
3505958430,Escapade modernisée,Mitrailleuse,/common/destiny2_content/icons/77a78edd73b7f6bfcf7d1c9a93a27979.jpg
2206168388,ICÉLOS_R_V1.0.3,Revolver,/common/destiny2_content/icons/86bcf17388d307e46fed29d810e9c80b.jpg
1285580487,ICÉLOS_FÀP_V1.0.3,Fusil à pompe,/common/destiny2_content/icons/0a7e7322b697373ce4ff418a6e9a52b4.jpg
2289039197,ICÉLOS_FP_V1.0.3,Fusil de précision,/common/destiny2_content/icons/45b7c7363d99e2b15f0edd3681e28d59.jpg
3588724988,ICÉLOS_PM_V1.0.3,Pistolet-mitrailleur,/common/destiny2_content/icons/f12d04f740f02f82958233a55fa259f5.jpg
2026109718,Pas orbital,Emblème,/common/destiny2_content/icons/2ddc39103df943301dfda4c56ba29e34.jpg
2026109719,Joie de l'Avènement et friandises,Emblème,/common/destiny2_content/icons/33b12418b773a99a86c2139ced517286.jpg
2026109716,Division de Pilori,Emblème,/common/destiny2_content/icons/3d3f3a5b8a73880956d13f31ee544e3a.jpg
2026109717,Vol de Soteria,Emblème,/common/destiny2_content/icons/422e73a82b084fb29c197fdcfbc71412.jpg
2026109714,Histoires inoubliables,Emblème,/common/destiny2_content/icons/a1a41e8cb9051eac64ee0f12c401a937.jpg
2026109715,Sang du Loup,Emblème,/common/destiny2_content/icons/a7cf118e78ec1507f13acd90cfb98207.jpg
2026109712,Commémoré,Emblème,/common/destiny2_content/icons/98157297ef45dd5fa571ce525f1a634a.jpg
3093309525,Étau de Triton,Gantelets,/common/destiny2_content/icons/8f4613a7a4d1d0cac4cddb50f81d965b.jpg
3471438865,Étau de Triton,Gantelets,/common/destiny2_content/icons/8f4613a7a4d1d0cac4cddb50f81d965b.jpg
2007908580,Poings de « Marche-seuil » ANP,Gantelets,/common/destiny2_content/icons/6d684966d5bdf17c14d9cd907cf68901.jpg
3755727818,Poings de « Marche-seuil » ANP,Gantelets,/common/destiny2_content/icons/6d684966d5bdf17c14d9cd907cf68901.jpg
2213223388,Veste de « Marche-seuil » ANP,Armure de torse,/common/destiny2_content/icons/bc7de8ffb746f1bdabb26f246dcf6356.jpg
1851971890,Veste de « Marche-seuil » ANP,Armure de torse,/common/destiny2_content/icons/bc7de8ffb746f1bdabb26f246dcf6356.jpg
